method_is_get,method_is_post,uri_length,uri_depth,uri_has_jsp,uri_special_char_count,uri_entropy,get_query_length,post_data_length,query_param_count,query_special_char_count,query_entropy,sql_keyword_count,xss_keyword_count,path_traversal_count,command_injection_count,query_has_base64,query_has_double_encoding,query_has_unicode_escape,content_length,has_cookie,cookie_length,user_agent_length,is_empty_user_agent,contains_sqlmap,contains_curl,contains_python_requests,Class
1,0,29,3,1,4,4.116264615668023,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,36,3,1,4,3.9403510429286888,3,4,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,36,3,1,4,3.9403510429286888,3,4,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,36,3,1,4,3.9403510429286888,3,4,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,36,3,1,4,3.9403510429286888,56,3,1,7,4.344566583470218,1,0,0,2,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,4.004344446367529,70,3,5,5,4.594167132567808,0,0,0,4,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,0,4,3.883337460421007,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,288,3,13,25,5.129966291632695,2,0,0,7,1,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,37,4,0,5,3.9927087708004674,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,4.039148671903071,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,31,3,1,4,4.018081793978685,60,3,5,5,4.400548255481787,1,0,0,3,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.078418520441603,3,18,1,0,0.9182958340544896,0,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Anomaly
0,1,29,3,1,4,4.116264615668023,3,273,1,0,0.9182958340544896,2,0,0,7,0,0,0,5,1,43,71,0,0,0,0,Anomaly
1,0,28,3,1,4,3.8693312611115176,265,3,13,18,4.934189118481626,2,0,0,6,1,0,0,3,1,43,71,0,0,0,0,Anomaly
0,1,28,3,1,4,3.8693312611115176,3,250,1,0,0.9182958340544896,2,0,0,6,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,277,3,13,18,5.021951838273306,2,0,0,6,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,36,3,1,4,3.9403510429286888,3,4,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.004344446367529,3,72,1,0,0.9182958340544896,1,0,0,3,0,0,0,4,1,43,71,0,0,0,0,Anomaly
0,1,27,3,1,4,4.078418520441603,3,39,1,0,0.9182958340544896,1,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,4.078418520441603,17,3,1,0,3.2927701939369904,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,35,4,0,5,4.136286231168866,3,3,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.004344446367529,3,72,1,0,0.9182958340544896,0,0,0,4,0,0,0,4,1,43,71,0,0,0,0,Anomaly
0,1,36,3,1,4,3.9403510429286888,3,59,1,0,0.9182958340544896,0,0,0,1,0,0,0,4,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,4.004344446367529,72,3,5,5,4.583633342990026,0,0,0,4,0,0,0,3,1,43,71,0,0,0,0,Anomaly
0,1,28,3,1,4,3.8693312611115176,3,259,1,0,0.9182958340544896,2,0,0,6,0,0,0,5,1,43,71,0,0,0,0,Anomaly
1,0,29,3,1,4,4.116264615668023,280,3,13,18,5.002097693884124,2,0,0,7,1,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.078418520441603,17,3,1,0,3.2927701939369904,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,28,3,1,4,3.8693312611115176,3,271,1,0,0.9182958340544896,2,0,0,6,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.555533151426996,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,36,4,0,5,3.863826390090815,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,36,3,1,4,3.9403510429286888,4,3,1,0,2.0,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,30,3,1,4,4.031401845392171,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,0,4,3.736006946447656,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,3.8693312611115176,260,3,13,18,5.033156569037916,3,0,0,6,1,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,4.074875775583768,46,3,3,3,4.350210467990989,3,0,0,1,1,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,28,3,1,4,3.8693312611115176,262,3,13,17,4.971240908056618,3,0,0,7,1,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,2,0,3,3.902174814211728,3,3,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,36,3,1,4,3.9403510429286888,19,3,1,4,3.2210972500579564,1,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,36,4,0,5,3.863826390090815,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,239,3,13,16,4.851286628498817,2,0,0,7,1,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,4.039148671903071,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,3.8693312611115176,269,3,13,18,5.027009033938119,2,0,0,8,1,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,4.060262039120379,33,3,1,0,3.691994407749645,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.004344446367529,70,3,5,6,4.525642397108808,1,0,0,3,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,4.004344446367529,238,3,5,28,4.886276049172243,1,1,0,4,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,28,3,1,4,3.8693312611115176,264,3,13,18,5.02128120706349,2,0,0,6,1,0,0,3,1,43,71,0,0,0,0,Valid
1,0,35,3,0,4,3.7754522173662752,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,31,3,1,4,4.018081793978685,70,3,5,7,4.595593782140806,1,0,0,2,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,26,3,0,4,3.7381493331928657,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,3.8693312611115176,232,3,13,19,4.993323162684713,2,0,0,6,1,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,35,3,0,4,3.7754522173662752,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,4,1,5,3.8962915290459272,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,4.004344446367529,70,3,5,6,4.525642397108809,1,0,0,3,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,28,3,1,4,3.8693312611115176,279,3,13,18,4.983604271064291,3,0,0,7,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,26,3,1,4,4.074875775583768,3,43,1,0,0.9182958340544896,3,0,0,1,0,0,0,4,1,43,71,0,0,0,0,Anomaly
0,1,29,3,1,4,4.116264615668023,3,258,1,0,0.9182958340544896,2,0,0,6,0,0,0,5,1,43,71,0,0,0,0,Anomaly
1,0,29,3,1,4,4.116264615668023,239,3,13,17,5.006791186981797,3,0,0,7,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,29,3,1,4,4.116264615668023,3,247,1,0,0.9182958340544896,2,0,0,6,0,0,0,5,1,43,71,0,0,0,0,Valid
0,1,29,3,1,4,4.116264615668023,3,245,1,0,0.9182958340544896,3,0,0,6,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,13,1,0,2,3.334679141051595,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,4.004344446367529,71,3,5,5,4.579914557442693,0,0,0,4,0,0,0,3,1,43,71,0,0,0,0,Anomaly
0,1,27,3,1,4,4.004344446367529,3,75,1,0,0.9182958340544896,0,0,0,4,0,0,0,4,1,43,71,0,0,0,0,Anomaly
1,0,37,4,0,5,3.9927087708004674,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,36,3,1,4,3.9403510429286888,3,5,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,4.004344446367529,71,3,5,5,4.551745543358186,0,0,0,4,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,37,4,0,5,3.9927087708004674,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.060262039120379,33,3,1,0,3.691994407749645,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,29,3,1,4,4.116264615668023,3,251,1,0,0.9182958340544896,2,0,0,7,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,36,3,1,4,3.9403510429286888,4,3,1,0,2.0,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.078418520441603,3,17,1,0,0.9182958340544896,0,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.060262039120379,33,3,1,0,3.691994407749645,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.060262039120379,3,33,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,18,2,1,3,3.614369445886756,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,4.074875775583768,44,3,3,2,4.323655062931909,3,0,0,1,1,0,0,3,1,43,71,0,0,0,0,Anomaly
0,1,27,3,1,4,4.060262039120379,3,33,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.004344446367529,3,71,1,0,0.9182958340544896,1,0,0,3,0,0,0,4,1,43,71,0,0,0,0,Anomaly
1,0,35,3,0,4,3.7754522173662752,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,36,5,0,6,3.816340113853408,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.060262039120379,3,14,1,0,0.9182958340544896,1,0,0,1,0,0,0,4,1,43,71,0,0,0,0,Anomaly
0,1,26,3,1,4,4.074875775583768,3,139,1,0,0.9182958340544896,2,0,0,2,0,0,0,5,1,43,71,0,0,0,0,Anomaly
0,1,27,3,1,4,4.078418520441603,3,17,1,0,0.9182958340544896,0,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,37,4,0,5,3.9927087708004674,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,35,3,1,5,4.085588016574085,3,3,1,0,0.9182958340544896,1,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Anomaly
0,1,31,3,1,4,4.018081793978685,3,68,1,0,0.9182958340544896,1,0,0,3,0,0,0,4,1,43,71,0,0,0,0,Anomaly
1,0,36,3,1,4,3.9403510429286888,4,3,1,0,2.0,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.930270372293455,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,29,3,1,4,4.116264615668023,3,276,1,0,0.9182958340544896,3,0,0,6,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,252,3,13,17,5.070954913713338,2,0,0,6,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,36,3,1,4,3.9403510429286888,3,77,1,0,0.9182958340544896,1,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Anomaly
1,0,29,3,1,4,4.116264615668023,273,3,13,21,5.111350248604682,2,0,0,7,1,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.078418520441603,67,3,1,14,3.950222195377422,1,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Anomaly
0,1,27,3,1,4,4.004344446367529,3,67,1,0,0.9182958340544896,1,0,0,3,0,0,0,4,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.060262039120379,3,33,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,36,3,1,4,3.9403510429286888,3,87,1,0,0.9182958340544896,1,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Anomaly
1,0,26,3,1,4,4.074875775583768,35,3,3,2,4.011585431837429,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,24,3,0,4,3.740601562950723,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Anomaly
0,1,31,3,1,4,4.018081793978685,3,67,1,0,0.9182958340544896,1,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Anomaly
0,1,27,3,1,4,4.004344446367529,3,71,1,0,0.9182958340544896,0,0,0,4,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,19,2,1,3,3.7871439606981374,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,26,3,1,4,4.074875775583768,90,3,3,7,4.720771469067463,2,0,0,1,1,1,0,3,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,4.060262039120379,34,3,1,0,3.774839591747672,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,18,2,1,3,3.614369445886756,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,3.8693312611115176,247,3,13,18,4.960326603992676,2,0,0,6,1,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.060262039120379,33,3,1,0,3.691994407749645,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.555533151426996,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,30,2,0,4,4.056564762130954,3,3,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,4.004344446367529,75,3,5,6,4.679312031715022,0,0,0,4,0,0,0,3,1,43,71,0,0,0,0,Anomaly
0,1,27,3,1,4,4.078418520441603,3,17,1,0,0.9182958340544896,0,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Valid
0,1,36,3,1,4,3.9403510429286888,3,4,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,36,3,1,4,3.9403510429286888,4,3,1,0,2.0,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,26,3,1,4,4.074875775583768,3,37,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,37,4,0,5,3.9927087708004674,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,31,3,1,4,4.018081793978685,60,3,5,5,4.280493780183954,1,0,0,2,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,29,3,1,4,4.116264615668023,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.078418520441603,3,17,1,0,0.9182958340544896,0,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,4.074875775583768,42,3,3,2,4.154837221563591,3,0,0,1,1,0,0,3,1,43,71,0,0,0,0,Valid
1,0,25,3,1,4,4.053660689688185,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,4.074875775583768,39,3,3,2,4.23105823222728,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Anomaly
0,1,28,3,1,4,3.8693312611115176,3,270,1,0,0.9182958340544896,2,0,0,7,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,12,1,0,2,3.584962500721156,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,28,3,1,4,4.066108939837481,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,3.9302703722934544,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.004344446367529,3,56,1,0,0.9182958340544896,0,0,0,4,0,0,0,4,1,43,71,0,0,0,0,Anomaly
0,1,28,3,1,4,3.8693312611115176,3,275,1,0,0.9182958340544896,2,0,0,6,0,0,0,5,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.060262039120379,3,33,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,26,3,1,4,4.074875775583768,43,3,3,2,4.217563162817514,3,0,0,1,1,0,0,3,1,43,71,0,0,0,0,Valid
1,0,36,4,0,5,3.863826390090815,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,3.8693312611115176,250,3,13,16,4.966458410040577,3,0,0,6,1,0,0,3,1,43,71,0,0,0,0,Valid
0,1,28,3,1,4,3.8693312611115176,3,250,1,0,0.9182958340544896,2,0,0,6,0,0,0,5,1,43,71,0,0,0,0,Anomaly
0,1,27,3,1,4,4.004344446367529,3,73,1,0,0.9182958340544896,0,0,0,4,0,0,0,4,1,43,71,0,0,0,0,Anomaly
1,0,26,3,0,4,3.7381493331928657,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,36,3,1,4,3.9403510429286888,4,3,1,0,2.0,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,36,3,1,4,3.9403510429286888,4,3,1,0,2.0,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.060262039120379,34,3,1,0,3.774839591747672,2,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,34,3,0,4,4.160704752887782,3,3,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Anomaly
0,1,27,3,1,4,4.078418520441603,3,18,1,0,0.9182958340544896,0,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,4.004344446367529,75,3,5,7,4.523306650519415,0,0,0,3,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,4.078418520441603,18,3,1,0,3.4193819456463714,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,37,4,0,5,3.9927087708004674,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,59,5,1,8,4.29537626136617,3,3,1,0,0.9182958340544896,0,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Anomaly
0,1,31,3,1,4,4.018081793978685,3,56,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.6424896731661263,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.078418520441603,3,18,1,0,0.9182958340544896,0,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Anomaly
1,0,26,3,1,4,4.074875775583768,93,3,3,16,4.527851554434257,3,0,0,2,1,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,27,3,0,4,3.736006946447656,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,28,3,1,4,4.066108939837481,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.004344446367529,67,3,5,5,4.3906437667483535,1,0,0,3,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,23,3,0,4,3.555533151426996,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,267,3,13,18,5.018734498393556,2,0,0,6,1,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,19,2,0,3,3.5766176449086653,3,3,1,0,0.9182958340544896,1,0,0,1,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,28,3,1,4,4.039148671903071,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,27,3,1,4,4.060262039120379,3,33,1,0,0.9182958340544896,2,0,0,2,0,0,0,4,1,43,71,0,0,0,0,Valid
0,0,27,3,1,4,4.078418520441603,3,17,1,0,0.9182958340544896,0,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Anomaly
0,1,27,3,1,4,4.004344446367529,3,68,1,0,0.9182958340544896,1,0,0,3,0,0,0,4,1,43,71,0,0,0,0,Anomaly
1,0,27,3,1,4,3.930270372293455,3,3,1,0,0.9182958340544896,1,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
0,1,31,3,1,4,4.018081793978685,3,61,1,0,0.9182958340544896,1,0,0,3,0,0,0,4,1,43,71,0,0,0,0,Anomaly
0,1,27,3,1,4,4.078418520441603,3,17,1,0,0.9182958340544896,0,0,0,0,0,0,0,4,1,43,71,0,0,0,0,Valid
0,1,28,3,1,4,3.8693312611115176,3,239,1,0,0.9182958340544896,2,0,0,7,0,0,0,5,1,43,71,0,0,0,0,Valid
1,0,37,4,0,5,3.9927087708004674,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
1,0,29,3,1,4,4.116264615668023,280,3,13,17,5.106126884696223,3,0,0,6,1,0,0,3,1,43,71,0,0,0,0,Valid
1,0,27,3,1,4,4.004344446367529,72,3,5,5,4.583633342990026,0,0,0,4,0,0,0,3,1,43,71,0,0,0,0,Anomaly
1,0,35,3,0,4,3.7754522173662752,3,3,1,0,0.9182958340544896,0,0,0,0,0,0,0,3,1,43,71,0,0,0,0,Valid
